dataset;algorithm;update;query;radius;ratio;memory;dimensions;type;delta;wsize;beta;k
normalized;PELLCAPPDELTA10_CHEN;154144.905;1371087590.0;1.812808917;1.050607232;4095.86;54;Rand;1.0;10000;1.5;14
normalized;PELLCAPPDELTA10_CHEN;171917.3;1364146304.0;1.812808917;1.050607232;3937.67;54;Rand;1.0;10000;2.0;14
normalized;PELLCAPPDELTA10_CHEN;131550.565;1370177541.0;1.812808917;1.050607232;3478.895;54;Rand;1.0;10000;2.5;14
normalized;PELLCAPPDELTA10_CHEN;160165.855;1372678014.0;1.812808917;1.050607232;3406.48;54;Rand;1.0;10000;3.0;14
normalized;PELLCAPPDELTA10_CHEN;108954.56;1380999966.0;1.812808917;1.050607232;3368.485;54;Rand;1.0;10000;3.5;14
normalized;PELLCAPPDELTA10_CHEN;107013.51;1373757646.0;1.812808917;1.050607232;3299.515;54;Rand;1.0;10000;4.0;14
normalized;PELLCAPPDELTA10_CHEN;99842.38;1378116165.0;1.812808917;1.050607232;3276.785;54;Rand;1.0;10000;5.0;14
normalized;PELLCAPPDELTA10_CHEN;92122.27;1374027296.0;1.812808917;1.050607232;3253.47;54;Rand;1.0;10000;10.0;14
normalized;PELLCAPPDELTA10_CHEN;94860.6;1333332376.0;1.812808917;1.050607232;3246.83;54;Rand;1.0;10000;15.0;14
normalized;PELLCAPPDELTA10_CHEN;97066.0;1335430200.0;1.812808917;1.050607232;3246.83;54;Rand;1.0;10000;20.0;14
normalized;PELLCAPPDELTA10_CHEN;99424.01;1337642346.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;30.0;14
normalized;PELLCAPPDELTA10_CHEN;113840.855;1326794388.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;40.0;14
normalized;PELLCAPPDELTA10_CHEN;90586.07;1330239720.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;50.0;14
normalized;PELLCAPPDELTA10_CHEN;135247.715;1330541201.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;70.0;14
normalized;PELLCAPPDELTA10_CHEN;131597.015;1328151132.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;100.0;14
normalized;PELLCAPPDELTA10_CHEN;140404.36;1327971975.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;200.0;14
normalized;PELLCAPPDELTA10_CHEN;105314.905;1326744513.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;500.0;14
normalized;PELLCAPPDELTA10_CHEN;103229.255;1322917546.0;1.812808917;1.050607232;3215.49;54;Rand;1.0;10000;1000.0;14
normalized;PELLCAPPDELTA15_CHEN;118955.41;340604367.5;1.744256808;1.010968394;3142.685;54;Rand;1.5;10000;0.5;14
normalized;PELLCAPPDELTA15_CHEN;96890.505;338968323.9;1.744256808;1.010968394;2515.005;54;Rand;1.5;10000;1.0;14
normalized;PELLCAPPDELTA15_CHEN;83855.37;338062819.5;1.744256808;1.010968394;1932.72;54;Rand;1.5;10000;1.5;14
normalized;PELLCAPPDELTA15_CHEN;105682.565;336104163.5;1.744256808;1.010968394;2019.84;54;Rand;1.5;10000;2.0;14
normalized;PELLCAPPDELTA15_CHEN;76647.965;337969680.9;1.744256808;1.010968394;1808.79;54;Rand;1.5;10000;2.5;14
normalized;PELLCAPPDELTA15_CHEN;81165.815;338068093.7;1.744256808;1.010968394;1770.39;54;Rand;1.5;10000;3.0;14
normalized;PELLCAPPDELTA15_CHEN;69991.47;338672488.1;1.744256808;1.010968394;1759.45;54;Rand;1.5;10000;3.5;14
normalized;PELLCAPPDELTA15_CHEN;71559.655;337700252.5;1.744256808;1.010968394;1751.88;54;Rand;1.5;10000;4.0;14
normalized;PELLCAPPDELTA15_CHEN;58368.875;340595613.9;1.744256808;1.010968394;1729.255;54;Rand;1.5;10000;5.0;14
normalized;PELLCAPPDELTA15_CHEN;54986.185;338724643.9;1.744256808;1.010968394;1705.94;54;Rand;1.5;10000;10.0;14
normalized;PELLCAPPDELTA15_CHEN;58185.305;329240858.8;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;15.0;14
normalized;PELLCAPPDELTA15_CHEN;57694.3;328847664.0;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;20.0;14
normalized;PELLCAPPDELTA15_CHEN;58020.395;329818779.3;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;30.0;14
normalized;PELLCAPPDELTA15_CHEN;66102.855;328345983.6;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;40.0;14
normalized;PELLCAPPDELTA15_CHEN;56269.04;328689135.2;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;50.0;14
normalized;PELLCAPPDELTA15_CHEN;63197.18;327676412.7;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;70.0;14
normalized;PELLCAPPDELTA15_CHEN;66984.675;328435108.2;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;100.0;14
normalized;PELLCAPPDELTA15_CHEN;67778.57;327302948.9;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;200.0;14
normalized;PELLCAPPDELTA15_CHEN;65383.64;327541208.5;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;500.0;14
normalized;PELLCAPPDELTA15_CHEN;58677.53;325957925.2;1.744256808;1.010968394;1667.96;54;Rand;1.5;10000;1000.0;14
normalized;PELLCAPPDELTA20_CHEN;100249.41;139617305.5;1.753148969;1.015994167;2266.815;54;Rand;2.0;10000;0.5;14
normalized;PELLCAPPDELTA20_CHEN;74305.495;138047295.3;1.753148969;1.015994167;1446.625;54;Rand;2.0;10000;1.0;14
normalized;PELLCAPPDELTA20_CHEN;65568.535;136673155.9;1.753148969;1.015994167;1293.6;54;Rand;2.0;10000;1.5;14
normalized;PELLCAPPDELTA20_CHEN;86934.31;136988044.9;1.753148969;1.015994167;1267.845;54;Rand;2.0;10000;2.0;14
normalized;PELLCAPPDELTA20_CHEN;59508.705;136662168.6;1.753148969;1.015994167;1228.74;54;Rand;2.0;10000;2.5;14
normalized;PELLCAPPDELTA20_CHEN;58382.595;136417151.8;1.753148969;1.015994167;1222.445;54;Rand;2.0;10000;3.0;14
normalized;PELLCAPPDELTA20_CHEN;55251.28;137250424.6;1.753148969;1.015994167;1211.62;54;Rand;2.0;10000;3.5;14
normalized;PELLCAPPDELTA20_CHEN;56801.545;137017164.0;1.753148969;1.015994167;1203.94;54;Rand;2.0;10000;4.0;14
normalized;PELLCAPPDELTA20_CHEN;47649.205;139158769.9;1.753148969;1.015994167;1181.315;54;Rand;2.0;10000;5.0;14
normalized;PELLCAPPDELTA20_CHEN;46126.855;138073014.9;1.753148969;1.015994167;1158.205;54;Rand;2.0;10000;10.0;14
normalized;PELLCAPPDELTA20_CHEN;44034.615;134492352.8;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;15.0;14
normalized;PELLCAPPDELTA20_CHEN;45365.07;134061289.2;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;20.0;14
normalized;PELLCAPPDELTA20_CHEN;47688.58;134772047.1;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;30.0;14
normalized;PELLCAPPDELTA20_CHEN;49965.06;133905658.4;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;40.0;14
normalized;PELLCAPPDELTA20_CHEN;46052.625;134236313.6;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;50.0;14
normalized;PELLCAPPDELTA20_CHEN;53296.355;132932442.1;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;70.0;14
normalized;PELLCAPPDELTA20_CHEN;49196.46;133203738.8;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;100.0;14
normalized;PELLCAPPDELTA20_CHEN;47221.435;132450154.5;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;200.0;14
normalized;PELLCAPPDELTA20_CHEN;51497.105;133619253.0;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;500.0;14
normalized;PELLCAPPDELTA20_CHEN;45217.265;132888361.0;1.753148969;1.015994167;1120.225;54;Rand;2.0;10000;1000.0;14
covtype;CHEN;6904.445;20365379765.0;2575.508639;1.0;10000.0;54;Rand;0.0;10000;2.0;7
covtype;CHEN;9870.76;19866749295.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;2.0;14
covtype;CHEN;8047.885;20165371331.0;1262.88965;1.0;10000.0;54;Rand;0.0;10000;2.0;35
covtype;CHEN;7737.01;20593708686.0;970.4142852;1.0;10000.0;54;Rand;0.0;10000;2.0;70
covtype;CHEN;8914.2;20013080419.0;837.138001;1.0;10000.0;54;Rand;0.0;10000;2.0;105
covtype;CHEN;10425.325;20999979322.0;749.6684196;1.0;10000.0;54;Rand;0.0;10000;2.0;140
covtype;CHEN;12095.63;21817064606.0;697.456655;1.0;10000.0;54;Rand;0.0;10000;2.0;175
covtype;CHEN;12340.64;24485384442.0;583.5080873;1.0;10000.0;54;Rand;0.0;10000;2.0;350
covtype;CHEN;13311.105;28438767910.0;519.4791925;1.0;10000.0;54;Rand;0.0;10000;2.0;700
covtype;PELLCAPP_CHEN;3126150.84;18771629938.0;2581.439799;1.009741804;39726.535;54;Rand;;10000;2.0;7
covtype;PELLCAPP_CHEN;3895869.105;19118642516.0;1872.336237;1.034091275;44455.875;54;Rand;;10000;2.0;14
covtype;PELLCAPP_CHEN;4481986.69;18968840442.0;1262.88965;1.0;66532.445;54;Rand;;10000;2.0;35
covtype;PELLCAPP_CHEN;4903337.945;19369048214.0;970.4142852;1.0;69391.865;54;Rand;;10000;2.0;70
covtype;PELLCAPP_CHEN;5273313.12;19573076790.0;837.138001;1.0;71538.43;54;Rand;;10000;2.0;105
covtype;PELLCAPP_CHEN;5622004.85;20059341279.0;749.6684196;1.0;73638.825;54;Rand;;10000;2.0;140
covtype;PELLCAPP_CHEN;5118823.83;20696805560.0;697.456655;1.0;75949.935;54;Rand;;10000;2.0;175
covtype;PELLCAPP_CHEN;9533285.65;22961239326.0;583.5080873;1.0;99139.35;54;Rand;;10000;2.0;350
covtype;PELLCAPP_CHEN;20068699.55;25367217081.0;519.4791925;1.0;109346.355;54;Rand;;10000;2.0;700
covtype;PELLCAPPDELTA05_CHEN;120972.605;467637132.4;2870.123592;1.123497697;2254.44;54;Rand;0.5;10000;2.0;7
covtype;PELLCAPPDELTA05_CHEN;393114.165;1369606475.0;1786.241817;0.987750721;5751.845;54;Rand;0.5;10000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;1362662.265;17510726091.0;1264.679171;1.005411934;21434.725;54;Rand;0.5;10000;2.0;35
covtype;PELLCAPPDELTA05_CHEN;1631357.865;18964121870.0;998.5781419;1.032006939;25886.04;54;Rand;0.5;10000;2.0;70
covtype;PELLCAPPDELTA05_CHEN;1865058.46;19478699848.0;869.0724013;1.041181536;28273.93;54;Rand;0.5;10000;2.0;105
covtype;PELLCAPPDELTA05_CHEN;2179057.605;19978012370.0;770.129163;1.029105209;30120.615;54;Rand;0.5;10000;2.0;140
covtype;PELLCAPPDELTA05_CHEN;2279611.72;20624849157.0;725.3581621;1.042176729;32248.515;54;Rand;0.5;10000;2.0;175
covtype;PELLCAPPDELTA05_CHEN;6469913.625;22958871677.0;585.0027736;1.003216451;54584.55;54;Rand;0.5;10000;2.0;350
covtype;PELLCAPPDELTA05_CHEN;16403397.17;25419530943.0;522.9571615;1.006732367;64179.57;54;Rand;0.5;10000;2.0;700
covtype;PELLCAPPDELTA10_CHEN;48354.965;19568862.63;2614.706005;1.025523085;656.365;54;Rand;1.0;10000;2.0;7
covtype;PELLCAPPDELTA10_CHEN;163040.045;63300425.64;1836.448492;1.015566244;2530.545;54;Rand;1.0;10000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;354048.275;15444254918.0;1296.105936;1.030473076;12168.875;54;Rand;1.0;10000;2.0;35
covtype;PELLCAPPDELTA10_CHEN;562675.445;17112522802.0;992.7156251;1.02686026;14699.005;54;Rand;1.0;10000;2.0;70
covtype;PELLCAPPDELTA10_CHEN;806613.53;18259879829.0;916.3567063;1.097558355;17145.69;54;Rand;1.0;10000;2.0;105
covtype;PELLCAPPDELTA10_CHEN;1130856.83;19031235482.0;805.5807806;1.075664106;19447.03;54;Rand;1.0;10000;2.0;140
covtype;PELLCAPPDELTA10_CHEN;1419781.325;20095362465.0;731.1334934;1.050700845;21786.345;54;Rand;1.0;10000;2.0;175
covtype;PELLCAPPDELTA10_CHEN;5260943.565;22913309150.0;571.9241771;0.981604444;42899.315;54;Rand;1.0;10000;2.0;350
covtype;PELLCAPPDELTA10_CHEN;14996393.47;25319992128.0;514.9950742;0.991689333;51824.135;54;Rand;1.0;10000;2.0;700
covtype;PELLCAPPDELTA15_CHEN;36047.455;3967332.22;2392.624193;0.937846266;402.285;54;Rand;1.5;10000;2.0;7
covtype;PELLCAPPDELTA15_CHEN;98566.84;11647661.29;1793.084166;0.992080754;1818.485;54;Rand;1.5;10000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;173088.095;6171656368.0;1400.846004;1.114668726;7349.9;54;Rand;1.5;10000;2.0;35
covtype;PELLCAPPDELTA15_CHEN;361930.57;13765791940.0;1032.403462;1.06674049;11549.675;54;Rand;1.5;10000;2.0;70
covtype;PELLCAPPDELTA15_CHEN;598980.49;16607637938.0;881.5845353;1.055095158;13826.525;54;Rand;1.5;10000;2.0;105
covtype;PELLCAPPDELTA15_CHEN;908839.435;17264342273.0;810.4697644;1.083131581;15604.465;54;Rand;1.5;10000;2.0;140
covtype;PELLCAPPDELTA15_CHEN;1218898.455;18696532201.0;757.6297321;1.087909211;17598.63;54;Rand;1.5;10000;2.0;175
covtype;PELLCAPPDELTA15_CHEN;4448960.365;22709528993.0;595.4842621;1.022430154;35193.295;54;Rand;1.5;10000;2.0;350
covtype;PELLCAPPDELTA15_CHEN;13939780.37;25345077023.0;521.5291314;1.004382399;44785.02;54;Rand;1.5;10000;2.0;700
covtype;PELLCAPPDELTA20_CHEN;31676.76;2142786.145;2808.803279;1.100903631;328.42;54;Rand;2.0;10000;2.0;7
covtype;PELLCAPPDELTA20_CHEN;76476.015;5899688.95;1881.691523;1.041977894;1475.22;54;Rand;2.0;10000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;116705.51;1730314155.0;1271.884973;1.011104112;4284.725;54;Rand;2.0;10000;2.0;35
covtype;PELLCAPPDELTA20_CHEN;296621.275;5541797853.0;1017.090189;1.051345665;7826.215;54;Rand;2.0;10000;2.0;70
covtype;PELLCAPPDELTA20_CHEN;532843.6;9747736685.0;874.4820619;1.047090515;10789.14;54;Rand;2.0;10000;2.0;105
covtype;PELLCAPPDELTA20_CHEN;815462.895;13463402467.0;794.0452792;1.060709104;13380.73;54;Rand;2.0;10000;2.0;140
covtype;PELLCAPPDELTA20_CHEN;1111980.895;16919145084.0;716.1866948;1.028752462;15773.555;54;Rand;2.0;10000;2.0;175
covtype;PELLCAPPDELTA20_CHEN;3914654.58;22271800595.0;629.3015173;1.080296479;30949.59;54;Rand;2.0;10000;2.0;350
covtype;PELLCAPPDELTA20_CHEN;13250907.69;25371135621.0;522.5381023;1.00666465;39521.115;54;Rand;2.0;10000;2.0;700
higgs;CHEN;3200.91;15313855272.0;9.734925737;1.0;10000.0;7;Rand;0.0;10000;2.0;7
higgs;CHEN;5344.615;15857026663.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;2.0;14
higgs;CHEN;4057.57;16016479746.0;3.037318949;1.0;10000.0;7;Rand;0.0;10000;2.0;35
higgs;CHEN;4234.56;15789492964.0;2.497089679;1.0;10000.0;7;Rand;0.0;10000;2.0;70
higgs;CHEN;4732.36;17228155595.0;2.33181524;1.0;10000.0;7;Rand;0.0;10000;2.0;105
higgs;CHEN;5640.53;17203724064.0;2.229467402;1.0;10000.0;7;Rand;0.0;10000;2.0;140
higgs;CHEN;5886.67;17618263225.0;1.60129463;1.0;10000.0;7;Rand;0.0;10000;2.0;175
higgs;CHEN;7024.215;17677488116.0;1.342799785;1.0;10000.0;7;Rand;0.0;10000;2.0;350
higgs;CHEN;7080.065;17812460648.0;0.965439061;1.0;10000.0;7;Rand;0.0;10000;2.0;700
higgs;PELLCAPP_CHEN;582276.42;3634232450.0;9.888722973;1.017692798;16423.62;7;Rand;;10000;2.0;7
higgs;PELLCAPP_CHEN;828837.615;6533492336.0;7.111590402;1.040550854;31702.505;7;Rand;;10000;2.0;14
higgs;PELLCAPP_CHEN;1257214.07;15259457752.0;3.061201417;1.008569956;45168.035;7;Rand;;10000;2.0;35
higgs;PELLCAPP_CHEN;1871499.705;15313826261.0;2.526882753;1.01357053;57281.97;7;Rand;;10000;2.0;70
higgs;PELLCAPP_CHEN;3283722.64;15263046254.0;2.33181524;1.0;61039.465;7;Rand;;10000;2.0;105
higgs;PELLCAPP_CHEN;2738763.85;15322014898.0;2.229467402;1.0;62396.495;7;Rand;;10000;2.0;140
higgs;PELLCAPP_CHEN;2038622.665;15583436059.0;1.60129463;1.0;63401.775;7;Rand;;10000;2.0;175
higgs;PELLCAPP_CHEN;2456572.605;15628599870.0;1.342799785;1.0;67241.53;7;Rand;;10000;2.0;350
higgs;PELLCAPP_CHEN;3389368.505;15846047271.0;0.965439061;1.0;79872.99;7;Rand;;10000;2.0;700
higgs;PELLCAPPDELTA05_CHEN;44747.055;839439.57;8.705663978;0.898380124;643.315;7;Rand;0.5;10000;2.0;7
higgs;PELLCAPPDELTA05_CHEN;55599.88;1662079.19;6.165686795;0.903658059;1553.265;7;Rand;0.5;10000;2.0;14
higgs;PELLCAPPDELTA05_CHEN;190199.4;421695190.2;2.882989463;0.950264887;7687.745;7;Rand;0.5;10000;2.0;35
higgs;PELLCAPPDELTA05_CHEN;275949.16;708082578.4;2.386161869;0.95770518;14944.52;7;Rand;0.5;10000;2.0;70
higgs;PELLCAPPDELTA05_CHEN;566605.67;14416290241.0;2.368768491;1.018609119;17653.84;7;Rand;0.5;10000;2.0;105
higgs;PELLCAPPDELTA05_CHEN;513092.595;14859450468.0;2.195526455;0.985886568;18937.545;7;Rand;0.5;10000;2.0;140
higgs;PELLCAPPDELTA05_CHEN;433371.97;15259471576.0;1.609017383;1.006761905;19830.225;7;Rand;0.5;10000;2.0;175
higgs;PELLCAPPDELTA05_CHEN;632792.04;15295918779.0;1.369226289;1.021292665;23364.715;7;Rand;0.5;10000;2.0;350
higgs;PELLCAPPDELTA05_CHEN;1204860.395;15420910490.0;0.982616818;1.019425874;35006.765;7;Rand;0.5;10000;2.0;700
higgs;PELLCAPPDELTA10_CHEN;20005.545;154882.0;9.155266651;0.947429052;269.675;7;Rand;1.0;10000;2.0;7
higgs;PELLCAPPDELTA10_CHEN;35262.44;438950.975;7.125476812;1.04565827;600.23;7;Rand;1.0;10000;2.0;14
higgs;PELLCAPPDELTA10_CHEN;74391.42;43994678.51;2.979702518;0.983544839;4044.525;7;Rand;1.0;10000;2.0;35
higgs;PELLCAPPDELTA10_CHEN;116378.505;81200754.65;2.497720978;1.001859928;7416.36;7;Rand;1.0;10000;2.0;70
higgs;PELLCAPPDELTA10_CHEN;230766.025;4062320174.0;2.298169893;0.987948448;8689.835;7;Rand;1.0;10000;2.0;105
higgs;PELLCAPPDELTA10_CHEN;235448.24;4963610143.0;1.910587361;0.859577199;10057.05;7;Rand;1.0;10000;2.0;140
higgs;PELLCAPPDELTA10_CHEN;204015.215;5996147183.0;1.631852361;1.021170036;11138.43;7;Rand;1.0;10000;2.0;175
higgs;PELLCAPPDELTA10_CHEN;328957.51;9591005831.0;1.346778326;1.003965875;15208.18;7;Rand;1.0;10000;2.0;350
higgs;PELLCAPPDELTA10_CHEN;765720.48;15216541971.0;1.021072995;1.059239248;25931.26;7;Rand;1.0;10000;2.0;700
higgs;PELLCAPPDELTA15_CHEN;17140.385;118612.42;10.10199755;1.041295108;182.21;7;Rand;1.5;10000;2.0;7
higgs;PELLCAPPDELTA15_CHEN;29132.76;252224.86;7.291946412;1.068987199;395.165;7;Rand;1.5;10000;2.0;14
higgs;PELLCAPPDELTA15_CHEN;47681.425;16890549.24;2.913062684;0.961099907;2555.785;7;Rand;1.5;10000;2.0;35
higgs;PELLCAPPDELTA15_CHEN;79990.78;28949843.03;2.413581084;0.968898049;4407.905;7;Rand;1.5;10000;2.0;70
higgs;PELLCAPPDELTA15_CHEN;128361.31;995531183.4;2.115737972;0.912439888;5106.645;7;Rand;1.5;10000;2.0;105
higgs;PELLCAPPDELTA15_CHEN;133620.29;1286846946.0;1.853411074;0.834317183;6128.895;7;Rand;1.5;10000;2.0;140
higgs;PELLCAPPDELTA15_CHEN;123128.04;1601566892.0;1.635427053;1.023335064;6900.435;7;Rand;1.5;10000;2.0;175
higgs;PELLCAPPDELTA15_CHEN;216397.23;2867333038.0;1.347056149;1.004324753;10034.135;7;Rand;1.5;10000;2.0;350
higgs;PELLCAPPDELTA15_CHEN;548835.145;5896537180.0;1.021926935;1.060025775;19260.855;7;Rand;1.5;10000;2.0;700
higgs;PELLCAPPDELTA20_CHEN;16230.92;51266.455;11.1797091;1.152107921;153.76;7;Rand;2.0;10000;2.0;7
higgs;PELLCAPPDELTA20_CHEN;26475.09;230482.78;8.845994847;1.298893761;289.365;7;Rand;2.0;10000;2.0;14
higgs;PELLCAPPDELTA20_CHEN;39924.1;6838793.0;3.044651747;1.004450355;1843.135;7;Rand;2.0;10000;2.0;35
higgs;PELLCAPPDELTA20_CHEN;51515.125;12416092.89;2.507572207;1.006150823;3106.44;7;Rand;2.0;10000;2.0;70
higgs;PELLCAPPDELTA20_CHEN;90090.595;353433947.6;2.309295599;0.994886475;3566.675;7;Rand;2.0;10000;2.0;105
higgs;PELLCAPPDELTA20_CHEN;98996.255;476993369.9;2.159522219;0.970953897;4382.35;7;Rand;2.0;10000;2.0;140
higgs;PELLCAPPDELTA20_CHEN;92414.57;607521376.6;1.713752292;1.072560327;5016.41;7;Rand;2.0;10000;2.0;175
higgs;PELLCAPPDELTA20_CHEN;165733.98;1196404614.0;1.383792334;1.032310322;7572.4;7;Rand;2.0;10000;2.0;350
higgs;PELLCAPPDELTA20_CHEN;405467.765;3032685264.0;1.027741787;1.066839436;15782.2;7;Rand;2.0;10000;2.0;700
phones;CHEN;7135.775;16376666154.0;12.77619581;1.0;10000.0;3;Rand;0.0;10000;2.0;7
phones;CHEN;10499.46;15689677286.0;9.404855031;1.0;10000.0;3;Rand;0.0;10000;2.0;14
phones;CHEN;5474.69;15223319617.0;7.517653695;1.0;10000.0;3;Rand;0.0;10000;2.0;35
phones;CHEN;8696.76;15220877994.0;5.764995185;1.0;10000.0;3;Rand;0.0;10000;2.0;70
phones;CHEN;6689.29;15515089474.0;5.328525745;1.0;10000.0;3;Rand;0.0;10000;2.0;105
phones;CHEN;7025.89;15113446477.0;4.51837068;1.0;10000.0;3;Rand;0.0;10000;2.0;140
phones;CHEN;8245.745;15750579993.0;4.053793262;1.0;10000.0;3;Rand;0.0;10000;2.0;175
phones;CHEN;12660.71;15982672286.0;2.575317425;1.0;10000.0;3;Rand;0.0;10000;2.0;350
phones;CHEN;12765.16;16196313876.0;1.70757601;1.0;10000.0;3;Rand;0.0;10000;2.0;700
phones;PELLCAPP_CHEN;651332.08;8022645615.0;12.39573318;0.976160016;22229.355;3;Rand;;10000;2.0;7
phones;PELLCAPP_CHEN;798066.25;10079209793.0;9.691914254;1.035298923;26988.045;3;Rand;;10000;2.0;14
phones;PELLCAPP_CHEN;1289403.005;14733089889.0;7.533087005;1.007648236;49345.44;3;Rand;;10000;2.0;35
phones;PELLCAPP_CHEN;1517030.01;15068005206.0;5.799044444;1.007962231;54941.875;3;Rand;;10000;2.0;70
phones;PELLCAPP_CHEN;2156222.355;14940884704.0;5.279547877;0.996256338;61015.345;3;Rand;;10000;2.0;105
phones;PELLCAPP_CHEN;2257062.605;14893330644.0;4.541650272;1.007803246;67430.9;3;Rand;;10000;2.0;140
phones;PELLCAPP_CHEN;2400288.445;15124881495.0;4.044585518;0.999611981;75913.735;3;Rand;;10000;2.0;175
phones;PELLCAPP_CHEN;3925498.37;15408985237.0;2.61201387;1.016903048;97934.595;3;Rand;;10000;2.0;350
phones;PELLCAPP_CHEN;6476320.675;15899837506.0;1.712223077;1.002910519;122372.295;3;Rand;;10000;2.0;700
phones;PELLCAPPDELTA05_CHEN;76188.665;60880353.26;12.53758343;0.987733197;1676.445;3;Rand;0.5;10000;2.0;7
phones;PELLCAPPDELTA05_CHEN;110314.46;185348749.8;9.735858809;1.041456347;3153.2;3;Rand;0.5;10000;2.0;14
phones;PELLCAPPDELTA05_CHEN;229540.785;6907320803.0;6.945256409;0.933799968;12548.315;3;Rand;0.5;10000;2.0;35
phones;PELLCAPPDELTA05_CHEN;314870.095;9384624280.0;5.734361505;0.996815516;17280.865;3;Rand;0.5;10000;2.0;70
phones;PELLCAPPDELTA05_CHEN;550835.975;10572402220.0;5.674411826;1.07232633;22342.515;3;Rand;0.5;10000;2.0;105
phones;PELLCAPPDELTA05_CHEN;606116.885;11587344195.0;4.454992497;0.990112471;27577.965;3;Rand;0.5;10000;2.0;140
phones;PELLCAPPDELTA05_CHEN;785471.92;12593089532.0;3.897689411;0.965510759;34370.96;3;Rand;0.5;10000;2.0;175
phones;PELLCAPPDELTA05_CHEN;2010206.08;15092530279.0;2.500086268;0.974932447;55809.17;3;Rand;0.5;10000;2.0;350
phones;PELLCAPPDELTA05_CHEN;4095999.02;15421642715.0;1.673933739;0.981588808;80420.46;3;Rand;0.5;10000;2.0;700
phones;PELLCAPPDELTA10_CHEN;46568.11;7813060.67;12.70364547;1.001555633;797.68;3;Rand;1.0;10000;2.0;7
phones;PELLCAPPDELTA10_CHEN;70035.615;23193374.66;9.810553749;1.049474637;1688.605;3;Rand;1.0;10000;2.0;14
phones;PELLCAPPDELTA10_CHEN;108480.085;1878093680.0;7.335507487;0.983733815;6323.77;3;Rand;1.0;10000;2.0;35
phones;PELLCAPPDELTA10_CHEN;176401.12;4323419588.0;5.878471528;1.022136129;10613.58;3;Rand;1.0;10000;2.0;70
phones;PELLCAPPDELTA10_CHEN;330233.31;6452969675.0;5.292505444;0.999988396;15211.89;3;Rand;1.0;10000;2.0;105
phones;PELLCAPPDELTA10_CHEN;400087.285;8089140381.0;4.469117688;0.991662874;19761.9;3;Rand;1.0;10000;2.0;140
phones;PELLCAPPDELTA10_CHEN;499902.305;9311092237.0;4.115926043;1.020111188;25397.13;3;Rand;1.0;10000;2.0;175
phones;PELLCAPPDELTA10_CHEN;1575711.24;14761428980.0;2.560182911;0.9974583;44546.625;3;Rand;1.0;10000;2.0;350
phones;PELLCAPPDELTA10_CHEN;3659078.415;15162452197.0;1.702658972;0.998417233;68558.515;3;Rand;1.0;10000;2.0;700
phones;PELLCAPPDELTA15_CHEN;34850.315;2782741.325;13.14039834;1.035455627;559.685;3;Rand;1.5;10000;2.0;7
phones;PELLCAPPDELTA15_CHEN;60558.77;6771021.425;10.23490417;1.094773845;1209.53;3;Rand;1.5;10000;2.0;14
phones;PELLCAPPDELTA15_CHEN;75610.565;720769382.1;7.13640902;0.958523232;4176.645;3;Rand;1.5;10000;2.0;35
phones;PELLCAPPDELTA15_CHEN;139535.615;1867952708.0;5.865188805;1.019530854;7581.21;3;Rand;1.5;10000;2.0;70
phones;PELLCAPPDELTA15_CHEN;233463.32;3069418278.0;5.275033142;0.997116139;11577.98;3;Rand;1.5;10000;2.0;105
phones;PELLCAPPDELTA15_CHEN;310018.33;4273542700.0;4.626986822;1.027699887;15776.985;3;Rand;1.5;10000;2.0;140
phones;PELLCAPPDELTA15_CHEN;376253.365;5544663835.0;3.881868191;0.962351108;21108.81;3;Rand;1.5;10000;2.0;175
